ContactId,PurchaseId,ProductId,PurchasedOn,TotalPrice,ActivityTypeDisplay,Subject
CNTID_3789,OPID_7820,137,10/14/2017,195,OnlinePurchase,Purchased a product online
CNTID_3789,OPID_7821,444,9/7/2018,51,OnlinePurchase,Purchased a product online
CNTID_3789,OPID_7822,147,1/11/2019,156,OnlinePurchase,Purchased a product online
CNTID_3789,OPID_7823,408,1/11/2019,187,OnlinePurchase,Purchased a product online
CNTID_3790,OPID_7824,612,5/31/2018,232,OnlinePurchase,Purchased a product online
CNTID_3790,OPID_7825,Office 365 for Small Business (sample),7/4/2018,222,OnlinePurchase,Purchased a product online
CNTID_3792,OPID_7826,489,3/18/2018,183,OnlinePurchase,Purchased a product online
CNTID_3792,OPID_7827,252,7/2/2018,181,OnlinePurchase,Purchased a product online
CNTID_3792,OPID_7828,P-01038-M8H9J8,8/2/2018,154,OnlinePurchase,Purchased a product online
CNTID_3792,OPID_7829,375,8/10/2018,83,OnlinePurchase,Purchased a product online
CNTID_3793,OPID_7830,325,5/12/2017,88,OnlinePurchase,Purchased a product online
CNTID_3794,OPID_7831,278,1/10/2018,115,OnlinePurchase,Purchased a product online
CNTID_3794,OPID_7832,178,10/6/2018,37,OnlinePurchase,Purchased a product online
CNTID_3794,OPID_7833,554,11/26/2018,143,OnlinePurchase,Purchased a product online
CNTID_3794,OPID_7834,5637146385,12/21/2018,198,OnlinePurchase,Purchased a product online
CNTID_3794,OPID_7835,556,1/2/2019,247,OnlinePurchase,Purchased a product online
CNTID_3796,OPID_7836,5637146373,7/25/2017,153,OnlinePurchase,Purchased a product online
CNTID_3797,OPID_7837,521,1/29/2017,154,OnlinePurchase,Purchased a product online
CNTID_3797,OPID_7838,172,2/14/2018,174,OnlinePurchase,Purchased a product online
CNTID_3797,OPID_7839,146,7/1/2018,2623,OnlinePurchase,Purchased a product online
CNTID_3797,OPID_7840,547,10/10/2018,2633,OnlinePurchase,Purchased a product online
CNTID_3798,OPID_7841,549,1/28/2017,162,OnlinePurchase,Purchased a product online
CNTID_3798,OPID_7842,222,7/12/2018,226,OnlinePurchase,Purchased a product online
CNTID_3798,OPID_7843,375,1/17/2019,52,OnlinePurchase,Purchased a product online
CNTID_3798,OPID_7844,3DPCF001,2/5/2019,246,OnlinePurchase,Purchased a product online
CNTID_3800,OPID_7845,661,8/22/2017,158,OnlinePurchase,Purchased a product online
CNTID_3800,OPID_7846,107,6/6/2018,228,OnlinePurchase,Purchased a product online
CNTID_3800,OPID_7847,Office 365 for Small Business Premium (sample),6/12/2018,177,OnlinePurchase,Purchased a product online
CNTID_3802,OPID_7848,573,6/13/2018,207,OnlinePurchase,Purchased a product online
CNTID_3802,OPID_7849,PRDPKGAB150,11/24/2018,237,OnlinePurchase,Purchased a product online
CNTID_3802,OPID_7850,26,12/16/2018,211,OnlinePurchase,Purchased a product online
CNTID_3803,OPID_7851,627,2/23/2018,133,OnlinePurchase,Purchased a product online
CNTID_3803,OPID_7852,7,3/31/2018,2447,OnlinePurchase,Purchased a product online
CNTID_3804,OPID_7853,94,9/3/2018,71,OnlinePurchase,Purchased a product online
CNTID_3804,OPID_7854,5637146446,11/10/2018,49,OnlinePurchase,Purchased a product online
CNTID_3804,OPID_7855,379,1/12/2019,203,OnlinePurchase,Purchased a product online
CNTID_3806,OPID_7856,622,5/15/2017,83,OnlinePurchase,Purchased a product online
CNTID_3806,OPID_7857,257,7/29/2018,170,OnlinePurchase,Purchased a product online
CNTID_3806,OPID_7858,26,1/1/2019,131,OnlinePurchase,Purchased a product online
CNTID_3806,OPID_7859,5637146363,1/16/2019,142,OnlinePurchase,Purchased a product online
CNTID_3806,OPID_7860,233,1/23/2019,129,OnlinePurchase,Purchased a product online
CNTID_3807,OPID_7861,P-01001-D2P0F5,8/19/2017,76,OnlinePurchase,Purchased a product online
CNTID_3808,OPID_7862,309,7/7/2018,134,OnlinePurchase,Purchased a product online
CNTID_3808,OPID_7863,415,11/1/2018,92,OnlinePurchase,Purchased a product online
CNTID_3808,OPID_7864,139,11/8/2018,182,OnlinePurchase,Purchased a product online
CNTID_3808,OPID_7865,5637146324,2/2/2019,42,OnlinePurchase,Purchased a product online
CNTID_3810,OPID_7866,675,6/11/2017,176,OnlinePurchase,Purchased a product online
CNTID_3810,OPID_7867,387,11/22/2018,90,OnlinePurchase,Purchased a product online
CNTID_3810,OPID_7868,470,1/18/2019,170,OnlinePurchase,Purchased a product online
CNTID_3811,OPID_7869,5637146339,1/10/2017,105,OnlinePurchase,Purchased a product online
CNTID_3813,OPID_7870,224,9/7/2017,182,OnlinePurchase,Purchased a product online
CNTID_3813,OPID_7871,432,6/17/2018,88,OnlinePurchase,Purchased a product online
CNTID_3813,OPID_7872,5637146427,11/2/2018,221,OnlinePurchase,Purchased a product online
CNTID_3813,OPID_7873,DD3D221,11/17/2018,146,OnlinePurchase,Purchased a product online
CNTID_3813,OPID_7874,152,1/15/2019,183,OnlinePurchase,Purchased a product online
CNTID_3814,OPID_7875,CMPNTGripArrayWizard,11/22/2017,115,OnlinePurchase,Purchased a product online
CNTID_3814,OPID_7876,5637146446,12/28/2017,140,OnlinePurchase,Purchased a product online
CNTID_3815,OPID_7877,675,12/7/2018,69,OnlinePurchase,Purchased a product online
CNTID_3815,OPID_7878,13,12/16/2018,179,OnlinePurchase,Purchased a product online
CNTID_3815,OPID_7879,278,2/2/2019,66,OnlinePurchase,Purchased a product online
CNTID_3815,OPID_7880,547,2/2/2019,94,OnlinePurchase,Purchased a product online
CNTID_3815,OPID_7881,199,2/4/2019,88,OnlinePurchase,Purchased a product online
CNTID_3816,OPID_7882,640,1/10/2018,93,OnlinePurchase,Purchased a product online
CNTID_3816,OPID_7883,380,5/14/2018,231,OnlinePurchase,Purchased a product online
CNTID_3816,OPID_7884,Office 365 for Midsize Business (sample),12/21/2018,212,OnlinePurchase,Purchased a product online
CNTID_3818,OPID_7885,584,6/4/2018,238,OnlinePurchase,Purchased a product online
CNTID_3818,OPID_7886,197,7/14/2018,198,OnlinePurchase,Purchased a product online
CNTID_3818,OPID_7887,429,11/19/2018,149,OnlinePurchase,Purchased a product online
CNTID_3818,OPID_7888,577,12/18/2018,152,OnlinePurchase,Purchased a product online
CNTID_3819,OPID_7889,557,2/11/2017,113,OnlinePurchase,Purchased a product online
CNTID_3819,OPID_7890,245,10/23/2017,134,OnlinePurchase,Purchased a product online
CNTID_3819,OPID_7891,474,10/31/2017,46,OnlinePurchase,Purchased a product online
CNTID_3819,OPID_7892,49,9/4/2018,49,OnlinePurchase,Purchased a product online
CNTID_3819,OPID_7893,67,11/27/2018,215,OnlinePurchase,Purchased a product online
CNTID_3821,OPID_7894,594,5/1/2018,206,OnlinePurchase,Purchased a product online
CNTID_3821,OPID_7895,41,5/31/2018,152,OnlinePurchase,Purchased a product online
CNTID_3822,OPID_7896,191,5/29/2018,56,OnlinePurchase,Purchased a product online
CNTID_3822,OPID_7897,124,8/15/2018,36,OnlinePurchase,Purchased a product online
CNTID_3822,OPID_7898,13,12/1/2018,127,OnlinePurchase,Purchased a product online
CNTID_3822,OPID_7899,556,1/8/2019,71,OnlinePurchase,Purchased a product online
CNTID_3823,OPID_7900,P-01030-N6C8D9,12/19/2018,190,OnlinePurchase,Purchased a product online
CNTID_3823,OPID_7901,398,1/12/2019,232,OnlinePurchase,Purchased a product online
CNTID_3824,OPID_7902,257,11/5/2018,234,OnlinePurchase,Purchased a product online
CNTID_3824,OPID_7903,132,12/25/2018,193,OnlinePurchase,Purchased a product online
CNTID_3825,OPID_7904,449,2/20/2017,144,OnlinePurchase,Purchased a product online
CNTID_3825,OPID_7905,540,6/30/2018,81,OnlinePurchase,Purchased a product online
CNTID_3826,OPID_7906,23,8/13/2017,82,OnlinePurchase,Purchased a product online
CNTID_3828,OPID_7907,410,5/17/2017,142,OnlinePurchase,Purchased a product online
CNTID_3828,OPID_7908,625,8/27/2018,246,OnlinePurchase,Purchased a product online
CNTID_3829,OPID_7909,474,11/13/2017,94,OnlinePurchase,Purchased a product online
CNTID_3829,OPID_7910,365,4/26/2018,74,OnlinePurchase,Purchased a product online
CNTID_3829,OPID_7911,P-01030-N6C8D9,6/3/2018,178,OnlinePurchase,Purchased a product online
CNTID_3829,OPID_7912,331,12/2/2018,47,OnlinePurchase,Purchased a product online
CNTID_3830,OPID_7913,5637146383,2/14/2018,210,OnlinePurchase,Purchased a product online
CNTID_3830,OPID_7914,354,1/30/2019,2455,OnlinePurchase,Purchased a product online
CNTID_3830,OPID_7915,520,2/4/2019,2438,OnlinePurchase,Purchased a product online
CNTID_3830,OPID_7916,187,2/6/2019,2559,OnlinePurchase,Purchased a product online
CNTID_3830,OPID_7917,125,2/6/2019,2501,OnlinePurchase,Purchased a product online
CNTID_3832,OPID_7918,456,1/6/2019,45,OnlinePurchase,Purchased a product online
CNTID_3832,OPID_7919,5637146411,1/13/2019,227,OnlinePurchase,Purchased a product online
CNTID_3832,OPID_7920,576,1/17/2019,197,OnlinePurchase,Purchased a product online
CNTID_3833,OPID_7921,402,7/26/2017,225,OnlinePurchase,Purchased a product online
CNTID_3833,OPID_7922,CMPNTPowerCMPNTMaestro,12/13/2018,126,OnlinePurchase,Purchased a product online
CNTID_3833,OPID_7923,611,1/25/2019,127,OnlinePurchase,Purchased a product online
CNTID_3833,OPID_7924,366,1/28/2019,53,OnlinePurchase,Purchased a product online
CNTID_3834,OPID_7925,25,4/20/2017,35,OnlinePurchase,Purchased a product online
CNTID_3834,OPID_7926,37,11/14/2017,32,OnlinePurchase,Purchased a product online
CNTID_3834,OPID_7927,480,1/30/2019,46,OnlinePurchase,Purchased a product online
CNTID_3834,OPID_7928,180,2/2/2019,73,OnlinePurchase,Purchased a product online
CNTID_3835,OPID_7929,500,2/14/2018,72,OnlinePurchase,Purchased a product online
CNTID_3835,OPID_7930,52,3/12/2018,2499,OnlinePurchase,Purchased a product online
CNTID_3835,OPID_7931,120,9/22/2018,2510,OnlinePurchase,Purchased a product online
CNTID_3835,OPID_7932,68,11/1/2018,2545,OnlinePurchase,Purchased a product online
CNTID_3835,OPID_7933,160,1/31/2019,2484,OnlinePurchase,Purchased a product online
CNTID_3836,OPID_7934,379,1/8/2017,82,OnlinePurchase,Purchased a product online
CNTID_3836,OPID_7935,5637146424,4/9/2018,194,OnlinePurchase,Purchased a product online
CNTID_3836,OPID_7936,5637146409,8/17/2018,67,OnlinePurchase,Purchased a product online
CNTID_3836,OPID_7937,464,8/31/2018,95,OnlinePurchase,Purchased a product online
CNTID_3836,OPID_7938,263,10/28/2018,250,OnlinePurchase,Purchased a product online
CNTID_3838,OPID_7939,686,9/16/2018,218,OnlinePurchase,Purchased a product online
CNTID_3839,OPID_7940,P-01017-K9L5B1,11/25/2017,90,OnlinePurchase,Purchased a product online
CNTID_3840,OPID_7941,135,12/18/2017,122,OnlinePurchase,Purchased a product online
CNTID_3840,OPID_7942,513,4/19/2018,87,OnlinePurchase,Purchased a product online
CNTID_3840,OPID_7943,231,11/11/2018,50,OnlinePurchase,Purchased a product online
CNTID_3841,OPID_7944,5637146298,2/10/2018,110,OnlinePurchase,Purchased a product online
CNTID_3841,OPID_7945,598,5/19/2018,2490,OnlinePurchase,Purchased a product online
CNTID_3841,OPID_7946,225,7/21/2018,2639,OnlinePurchase,Purchased a product online
CNTID_3841,OPID_7947,333,11/4/2018,2515,OnlinePurchase,Purchased a product online
CNTID_3841,OPID_7948,272,1/2/2019,2626,OnlinePurchase,Purchased a product online
CNTID_3842,OPID_7949,513,12/9/2017,207,OnlinePurchase,Purchased a product online
CNTID_3842,OPID_7950,532,1/21/2019,54,OnlinePurchase,Purchased a product online
CNTID_3843,OPID_7951,468,1/3/2017,45,OnlinePurchase,Purchased a product online
CNTID_3843,OPID_7952,P-01003-N7T6W6,11/7/2018,46,OnlinePurchase,Purchased a product online
CNTID_3843,OPID_7953,CMPNTNetworkCard,1/21/2019,48,OnlinePurchase,Purchased a product online
CNTID_3845,OPID_7954,41,3/17/2017,53,OnlinePurchase,Purchased a product online
CNTID_3845,OPID_7955,5637146353,11/24/2017,229,OnlinePurchase,Purchased a product online
CNTID_3845,OPID_7956,148,3/11/2018,184,OnlinePurchase,Purchased a product online
CNTID_3846,OPID_7957,47,4/9/2017,86,OnlinePurchase,Purchased a product online
CNTID_3846,OPID_7958,400,1/5/2019,174,OnlinePurchase,Purchased a product online
CNTID_3846,OPID_7959,695,1/31/2019,84,OnlinePurchase,Purchased a product online
CNTID_3846,OPID_7960,570,2/5/2019,77,OnlinePurchase,Purchased a product online
CNTID_3846,OPID_7961,338,2/6/2019,241,OnlinePurchase,Purchased a product online
CNTID_3848,OPID_7962,340,1/31/2018,58,OnlinePurchase,Purchased a product online
CNTID_3848,OPID_7963,381,5/15/2018,72,OnlinePurchase,Purchased a product online
CNTID_3849,OPID_7964,81,2/2/2019,135,OnlinePurchase,Purchased a product online
CNTID_3849,OPID_7965,165,2/5/2019,56,OnlinePurchase,Purchased a product online
CNTID_3849,OPID_7966,684,2/5/2019,70,OnlinePurchase,Purchased a product online
CNTID_3849,OPID_7967,523,2/6/2019,247,OnlinePurchase,Purchased a product online
CNTID_3849,OPID_7968,489,2/6/2019,124,OnlinePurchase,Purchased a product online
CNTID_3850,OPID_7969,662,7/6/2018,242,OnlinePurchase,Purchased a product online
CNTID_3850,OPID_7970,298,7/13/2018,102,OnlinePurchase,Purchased a product online
CNTID_3850,OPID_7971,108,8/10/2018,234,OnlinePurchase,Purchased a product online
CNTID_3852,OPID_7972,485,8/14/2018,1496,OnlinePurchase,Purchased a product online
CNTID_3852,OPID_7973,516,11/13/2018,1511,OnlinePurchase,Purchased a product online
CNTID_3852,OPID_7974,272,12/19/2018,1479,OnlinePurchase,Purchased a product online
CNTID_3852,OPID_7975,27,1/31/2019,1460,OnlinePurchase,Purchased a product online
CNTID_3852,OPID_7976,665,1/31/2019,1493,OnlinePurchase,Purchased a product online
CNTID_3853,OPID_7977,691,9/23/2017,40,OnlinePurchase,Purchased a product online
CNTID_3853,OPID_7978,630,12/27/2018,153,OnlinePurchase,Purchased a product online
CNTID_3854,OPID_7979,109,6/11/2018,127,OnlinePurchase,Purchased a product online
CNTID_3854,OPID_7980,118,8/10/2018,143,OnlinePurchase,Purchased a product online
CNTID_3855,OPID_7981,523,1/27/2017,208,OnlinePurchase,Purchased a product online
CNTID_3855,OPID_7982,326,2/6/2018,93,OnlinePurchase,Purchased a product online
CNTID_3855,OPID_7983,652,1/8/2019,153,OnlinePurchase,Purchased a product online
CNTID_3855,OPID_7984,253,1/16/2019,51,OnlinePurchase,Purchased a product online
CNTID_3855,OPID_7985,58,2/6/2019,152,OnlinePurchase,Purchased a product online
CNTID_3856,OPID_7986,51,3/5/2017,82,OnlinePurchase,Purchased a product online
CNTID_3856,OPID_7987,212,10/12/2018,98,OnlinePurchase,Purchased a product online
CNTID_3856,OPID_7988,618,10/26/2018,192,OnlinePurchase,Purchased a product online
CNTID_3856,OPID_7989,468,11/12/2018,194,OnlinePurchase,Purchased a product online
CNTID_3859,OPID_7990,5637146315,7/22/2018,111,OnlinePurchase,Purchased a product online
CNTID_3860,OPID_7991,5637146389,2/13/2018,134,OnlinePurchase,Purchased a product online
CNTID_3860,OPID_7992,271,5/20/2018,2628,OnlinePurchase,Purchased a product online
CNTID_3861,OPID_7993,399,3/4/2017,65,OnlinePurchase,Purchased a product online
CNTID_3861,OPID_7994,CRM Service (sample),6/23/2018,240,OnlinePurchase,Purchased a product online
CNTID_3861,OPID_7995,194,1/16/2019,217,OnlinePurchase,Purchased a product online
CNTID_3861,OPID_7996,183,2/1/2019,199,OnlinePurchase,Purchased a product online
CNTID_3861,OPID_7997,317,2/1/2019,60,OnlinePurchase,Purchased a product online
CNTID_3862,OPID_7998,57,10/5/2017,33,OnlinePurchase,Purchased a product online
CNTID_3862,OPID_7999,51,3/14/2018,248,OnlinePurchase,Purchased a product online
CNTID_3863,OPID_8000,594,2/26/2018,78,OnlinePurchase,Purchased a product online
CNTID_3863,OPID_8001,5637146458,10/7/2018,2509,OnlinePurchase,Purchased a product online
CNTID_3863,OPID_8002,434,11/16/2018,2592,OnlinePurchase,Purchased a product online
CNTID_3863,OPID_8003,382,11/25/2018,2485,OnlinePurchase,Purchased a product online
CNTID_3863,OPID_8004,612,12/13/2018,2630,OnlinePurchase,Purchased a product online
CNTID_3864,OPID_8005,472,7/9/2018,96,OnlinePurchase,Purchased a product online
CNTID_3864,OPID_8006,5637146360,10/12/2018,83,OnlinePurchase,Purchased a product online
CNTID_3864,OPID_8007,469,12/12/2018,153,OnlinePurchase,Purchased a product online
CNTID_3866,OPID_8008,P-01007-H0N8S2,11/21/2018,148,OnlinePurchase,Purchased a product online
CNTID_3866,OPID_8009,32,1/2/2019,243,OnlinePurchase,Purchased a product online
CNTID_3866,OPID_8010,368,1/20/2019,79,OnlinePurchase,Purchased a product online
CNTID_3867,OPID_8011,205,9/22/2018,41,OnlinePurchase,Purchased a product online
CNTID_3867,OPID_8012,5637146414,11/13/2018,129,OnlinePurchase,Purchased a product online
CNTID_3867,OPID_8013,86,1/16/2019,239,OnlinePurchase,Purchased a product online
CNTID_3868,OPID_8014,5637146385,11/12/2018,199,OnlinePurchase,Purchased a product online
CNTID_3868,OPID_8015,5637146393,12/10/2018,234,OnlinePurchase,Purchased a product online
CNTID_3868,OPID_8016,460,12/10/2018,196,OnlinePurchase,Purchased a product online
CNTID_3868,OPID_8017,321,2/6/2019,142,OnlinePurchase,Purchased a product online
CNTID_3869,OPID_8018,Office 365 for Midsize Business (sample),7/30/2017,97,OnlinePurchase,Purchased a product online
CNTID_3869,OPID_8019,7,7/21/2018,37,OnlinePurchase,Purchased a product online
CNTID_3869,OPID_8020,339,8/11/2018,87,OnlinePurchase,Purchased a product online
CNTID_3869,OPID_8021,577,11/29/2018,31,OnlinePurchase,Purchased a product online
CNTID_3870,OPID_8022,250,2/2/2018,242,OnlinePurchase,Purchased a product online
CNTID_3870,OPID_8023,298,7/12/2018,144,OnlinePurchase,Purchased a product online
CNTID_3870,OPID_8024,264,2/5/2019,37,OnlinePurchase,Purchased a product online
CNTID_3870,OPID_8025,55,2/5/2019,167,OnlinePurchase,Purchased a product online
CNTID_3871,OPID_8026,256,1/19/2017,106,OnlinePurchase,Purchased a product online
CNTID_3871,OPID_8027,518,9/9/2018,229,OnlinePurchase,Purchased a product online
CNTID_3871,OPID_8028,5637146298,2/5/2019,65,OnlinePurchase,Purchased a product online
CNTID_3871,OPID_8029,P-01003-N7T6W6,2/6/2019,246,OnlinePurchase,Purchased a product online
CNTID_3872,OPID_8030,CRM Service (sample),5/8/2018,195,OnlinePurchase,Purchased a product online
CNTID_3872,OPID_8031,478,5/22/2018,159,OnlinePurchase,Purchased a product online
CNTID_3872,OPID_8032,CMPNTNetworkCard,10/17/2018,93,OnlinePurchase,Purchased a product online
CNTID_3872,OPID_8033,CMPNTCPUControllerMaestro,1/12/2019,92,OnlinePurchase,Purchased a product online
CNTID_3872,OPID_8034,166,1/31/2019,125,OnlinePurchase,Purchased a product online
CNTID_3875,OPID_8035,515,8/27/2018,123,OnlinePurchase,Purchased a product online
CNTID_3875,OPID_8036,214,12/10/2018,138,OnlinePurchase,Purchased a product online
CNTID_3875,OPID_8037,287,1/22/2019,162,OnlinePurchase,Purchased a product online
CNTID_3875,OPID_8038,384,1/27/2019,121,OnlinePurchase,Purchased a product online
CNTID_3875,OPID_8039,364,2/1/2019,63,OnlinePurchase,Purchased a product online
CNTID_3876,OPID_8040,456,12/17/2017,182,OnlinePurchase,Purchased a product online
CNTID_3876,OPID_8041,P-01033-H3X3W9,10/17/2018,168,OnlinePurchase,Purchased a product online
CNTID_3877,OPID_8042,591,6/24/2018,193,OnlinePurchase,Purchased a product online
CNTID_3877,OPID_8043,551,7/20/2018,176,OnlinePurchase,Purchased a product online
CNTID_3877,OPID_8044,338,1/14/2019,147,OnlinePurchase,Purchased a product online
CNTID_3877,OPID_8045,525,1/21/2019,106,OnlinePurchase,Purchased a product online
CNTID_3877,OPID_8046,48,2/2/2019,152,OnlinePurchase,Purchased a product online
CNTID_3878,OPID_8047,PoS21,1/22/2017,133,OnlinePurchase,Purchased a product online
CNTID_3878,OPID_8048,120,11/21/2017,51,OnlinePurchase,Purchased a product online
CNTID_3879,OPID_8049,5637146288,10/8/2018,35,OnlinePurchase,Purchased a product online
CNTID_3879,OPID_8050,477,10/21/2018,133,OnlinePurchase,Purchased a product online
CNTID_3879,OPID_8051,P-01035-B2M4K5,12/16/2018,77,OnlinePurchase,Purchased a product online
CNTID_3879,OPID_8052,74,1/3/2019,198,OnlinePurchase,Purchased a product online
CNTID_3881,OPID_8053,226,7/22/2018,106,OnlinePurchase,Purchased a product online
CNTID_3881,OPID_8054,117,2/2/2019,44,OnlinePurchase,Purchased a product online
CNTID_3881,OPID_8055,187,2/4/2019,90,OnlinePurchase,Purchased a product online
CNTID_3881,OPID_8056,5637146377,2/4/2019,62,OnlinePurchase,Purchased a product online
CNTID_3883,OPID_8057,563,8/17/2017,91,OnlinePurchase,Purchased a product online
CNTID_3883,OPID_8058,33,10/23/2017,114,OnlinePurchase,Purchased a product online
CNTID_3884,OPID_8059,Office Desktop (sample),5/29/2017,65,OnlinePurchase,Purchased a product online
CNTID_3885,OPID_8060,321,8/11/2018,189,OnlinePurchase,Purchased a product online
CNTID_3885,OPID_8061,SVCHRInstallArmBand,12/25/2018,60,OnlinePurchase,Purchased a product online
CNTID_3885,OPID_8062,86,12/31/2018,116,OnlinePurchase,Purchased a product online
CNTID_3886,OPID_8063,5637146264,12/15/2018,246,OnlinePurchase,Purchased a product online
CNTID_3886,OPID_8064,P-01017-K9L5B1,1/3/2019,101,OnlinePurchase,Purchased a product online
CNTID_3886,OPID_8065,213,1/29/2019,143,OnlinePurchase,Purchased a product online
CNTID_3886,OPID_8066,5637146385,2/3/2019,100,OnlinePurchase,Purchased a product online
CNTID_3887,OPID_8067,P-01008-W1C3W9,3/12/2017,203,OnlinePurchase,Purchased a product online
CNTID_3887,OPID_8068,PRDPKGAMK100,11/18/2018,83,OnlinePurchase,Purchased a product online
CNTID_3887,OPID_8069,CRM Online: Standard (sample),1/5/2019,136,OnlinePurchase,Purchased a product online
CNTID_3888,OPID_8070,517,9/23/2017,223,OnlinePurchase,Purchased a product online
CNTID_3888,OPID_8071,490,2/14/2018,250,OnlinePurchase,Purchased a product online
CNTID_3888,OPID_8072,414,7/10/2018,2630,OnlinePurchase,Purchased a product online
CNTID_3888,OPID_8073,5637146320,11/29/2018,2579,OnlinePurchase,Purchased a product online
CNTID_3888,OPID_8074,175,1/9/2019,2445,OnlinePurchase,Purchased a product online
CNTID_3889,OPID_8075,40,9/25/2017,190,OnlinePurchase,Purchased a product online
CNTID_3890,OPID_8076,Office 365 Suite (sample),5/13/2018,165,OnlinePurchase,Purchased a product online
CNTID_3890,OPID_8077,163,12/7/2018,156,OnlinePurchase,Purchased a product online
CNTID_3891,OPID_8078,162,8/18/2018,1493,OnlinePurchase,Purchased a product online
CNTID_3891,OPID_8079,539,10/17/2018,1483,OnlinePurchase,Purchased a product online
CNTID_3891,OPID_8080,601,1/18/2019,1478,OnlinePurchase,Purchased a product online
CNTID_3891,OPID_8081,567,2/4/2019,1541,OnlinePurchase,Purchased a product online
CNTID_3891,OPID_8082,119,2/4/2019,1540,OnlinePurchase,Purchased a product online
CNTID_3892,OPID_8083,P-01033-H3X3W9,7/12/2018,62,OnlinePurchase,Purchased a product online
CNTID_3892,OPID_8084,5637146330,9/15/2018,95,OnlinePurchase,Purchased a product online
CNTID_3892,OPID_8085,SVCHRInspectionRangeOfMotion,1/1/2019,48,OnlinePurchase,Purchased a product online
CNTID_3892,OPID_8086,229,1/7/2019,41,OnlinePurchase,Purchased a product online
CNTID_3893,OPID_8087,21,11/13/2018,138,OnlinePurchase,Purchased a product online
CNTID_3895,OPID_8088,567,11/23/2018,245,OnlinePurchase,Purchased a product online
CNTID_3895,OPID_8089,225,12/6/2018,91,OnlinePurchase,Purchased a product online
CNTID_3895,OPID_8090,68,1/20/2019,169,OnlinePurchase,Purchased a product online
CNTID_3896,OPID_8091,216,6/1/2018,41,OnlinePurchase,Purchased a product online
CNTID_3896,OPID_8092,448,11/3/2018,33,OnlinePurchase,Purchased a product online
CNTID_3896,OPID_8093,SVCHRRefurbishTestAssemblyUnit,1/29/2019,210,OnlinePurchase,Purchased a product online
CNTID_3896,OPID_8094,183,2/6/2019,63,OnlinePurchase,Purchased a product online
CNTID_3897,OPID_8095,96,3/2/2018,93,OnlinePurchase,Purchased a product online
CNTID_3897,OPID_8096,461,5/25/2018,2504,OnlinePurchase,Purchased a product online
CNTID_3897,OPID_8097,567,7/16/2018,2512,OnlinePurchase,Purchased a product online
CNTID_3898,OPID_8098,5637146276,2/12/2018,46,OnlinePurchase,Purchased a product online
CNTID_3898,OPID_8099,CRM Service (sample),7/24/2018,2607,OnlinePurchase,Purchased a product online
CNTID_3898,OPID_8100,Lync Online (sample),11/30/2018,2533,OnlinePurchase,Purchased a product online
CNTID_3899,OPID_8101,538,11/3/2017,156,OnlinePurchase,Purchased a product online
CNTID_3899,OPID_8102,BCF043,10/29/2018,155,OnlinePurchase,Purchased a product online
CNTID_3899,OPID_8103,340,1/23/2019,124,OnlinePurchase,Purchased a product online
CNTID_3899,OPID_8104,517,2/4/2019,36,OnlinePurchase,Purchased a product online
CNTID_3900,OPID_8105,549,4/18/2018,47,OnlinePurchase,Purchased a product online
CNTID_3900,OPID_8106,322,9/18/2018,102,OnlinePurchase,Purchased a product online
CNTID_3900,OPID_8107,635,11/10/2018,250,OnlinePurchase,Purchased a product online
CNTID_3900,OPID_8108,250,12/9/2018,90,OnlinePurchase,Purchased a product online
CNTID_3900,OPID_8109,497,1/20/2019,52,OnlinePurchase,Purchased a product online
CNTID_3901,OPID_8110,5637146326,4/9/2017,65,OnlinePurchase,Purchased a product online
CNTID_3901,OPID_8111,622,4/17/2017,226,OnlinePurchase,Purchased a product online
CNTID_3903,OPID_8112,5637146424,12/12/2018,237,OnlinePurchase,Purchased a product online
CNTID_3903,OPID_8113,365,1/26/2019,118,OnlinePurchase,Purchased a product online
CNTID_3903,OPID_8114,663,1/28/2019,214,OnlinePurchase,Purchased a product online
CNTID_3907,OPID_8115,178,7/24/2017,230,OnlinePurchase,Purchased a product online
CNTID_3909,OPID_8116,518,2/3/2017,49,OnlinePurchase,Purchased a product online
CNTID_3910,OPID_8117,Office Desktop for Midsize & Enterprise (sample),8/10/2017,134,OnlinePurchase,Purchased a product online
CNTID_3911,OPID_8118,443,2/11/2017,150,OnlinePurchase,Purchased a product online
CNTID_3911,OPID_8119,452,11/18/2017,182,OnlinePurchase,Purchased a product online
CNTID_3912,OPID_8120,404,5/19/2018,155,OnlinePurchase,Purchased a product online
CNTID_3912,OPID_8121,495,9/29/2018,31,OnlinePurchase,Purchased a product online
CNTID_3913,OPID_8122,246,5/29/2018,137,OnlinePurchase,Purchased a product online
CNTID_3914,OPID_8123,5637146420,7/9/2018,79,OnlinePurchase,Purchased a product online
CNTID_3914,OPID_8124,SVCHRReplaceStructural,8/14/2018,180,OnlinePurchase,Purchased a product online
CNTID_3914,OPID_8125,42,9/30/2018,49,OnlinePurchase,Purchased a product online
CNTID_3914,OPID_8126,CSATPRD,11/18/2018,183,OnlinePurchase,Purchased a product online
CNTID_3915,OPID_8127,410,6/18/2017,179,OnlinePurchase,Purchased a product online
CNTID_3915,OPID_8128,5637146300,11/3/2017,182,OnlinePurchase,Purchased a product online
CNTID_3917,OPID_8129,235,2/26/2017,83,OnlinePurchase,Purchased a product online
CNTID_3917,OPID_8130,332,1/5/2019,215,OnlinePurchase,Purchased a product online
